"id","title","lng","lat","province","city","area"
"1298","天津绿领","117.204","39.1383","天津","天津市","河北区"
"1303","五彩淮南环境和发展中心","117.023","32.6441","安徽","淮南市","田家庵区"
"1304","中国环境管理干部学院自然之家","119.46","39.8679","河北","秦皇岛市","北戴河区"
"1306","中国环境管理干部学院明天环保社团","119.598","39.9714","河北","秦皇岛市","北戴河区"
"1307","中北大学环协","112.449","38.0163","山西","太原市","尖草坪区"
"1310","山西大学地球村环保协会","112.603","37.874","山西","太原市","杏花岭区"
"1311","北京吉利学院绿音环保社","116.171","40.1832","北京","北京市","昌平区"
"1320","合肥学院大学生环保协会","117.256","31.7599","安徽","合肥市","蜀山区"
"1324","金职院师范学院星之绿环保协会","119.643","29.07","浙江","金华市","婺城区"
"1328","中国矿业大学大学生世纪环保组织","117.152","34.2214","江苏","徐州市","铜山县"
"1329","山西农业大学绿芽","112.589","37.43","山西","晋中市","太谷县"
"1330","绿地里","116.109","39.9039","北京","北京市","门头沟区"
"1335","丹阳市生态环境公益保护协会","119.613","32.0158","江苏","镇江市","丹阳市"
"1336","南京玄武生态环保协会","118.809","32.0556","江苏","南京市","玄武区"
"1337","中国环境管理干部学院绿墨协会","119.463","39.8715","河北","秦皇岛市","北戴河区"
"1338","金职院制药学院分析协会","119.643","29.07","浙江","金华市","婺城区"
"1343","江苏观鸟会","118.807","32.0565","江苏","南京市","玄武区"
"1344","安徽观鸟会","117.266","31.8893","安徽","合肥市","庐阳区"
"1349","劲草同行","116.318","39.9837","北京","北京市","海淀区"
"1351","勺嘴鹬在中国","121.518","31.2267","上海","上海市","黄浦区"
"1352","自然之友野鸟会","116.666","40.1375","北京","北京市","顺义区"
"1358","山西水利职业技术学院水资源保护社团","111.041","35.0595","山西","运城市","盐湖区"
"1361","山西煤炭职业技术学院青缘环保协会","112.632","37.8062","山西","太原市","小店区"
"1365","盘锦观鸟协会","122.073","41.1253","辽宁","盘锦市","兴隆台区"
"1366","浙江野鸟会","120.172","30.2829","浙江","杭州市","下城区"
"1371","山西经济管理干部学院生态环保宣讲团","112.457","37.7336","山西","太原市","晋源区"
"1372","中国猫科动物保护联盟","116.134","39.9022","北京","北京市","门头沟区"
"1374","上海电力学院环保社","121.554","31.2778","上海","上海市","杨浦区"
"1386","天津观鸟会","117.153","39.1446","天津","天津市","南开区"
"1389","上海交通大学环境保护与研究学会协会","121.443","31.032","上海","上海市","闵行区（浦江镇以外）"
"1391","西乌珠穆沁旗牧区信息服务中心","117.616","44.5938","内蒙古","锡林郭勒盟","西乌珠穆沁旗"
"1394","中国环境管理干部学院纸宣协会","119.463","39.8716","河北","秦皇岛市","北戴河区"
"1395","江苏师范大学新世纪限塑同盟","117.179","34.2486","江苏","徐州市","云龙区"
"1396","安徽师范大学环境与健康协会","118.386","31.29","安徽","芜湖市","弋江区"
"1399","桃花源生态保护基金会","121.289","29.6968","浙江","宁波市","奉化市"
"1400","南京农业大学美境协会","118.849","32.0392","江苏","南京市","玄武区"
"1403","巢湖学院绿色人文环保协会","117.936","31.6559","安徽","巢湖市","居巢区"
"1404","天津石油职业技术学院公益环境保护协会","117.228","38.8518","天津","天津市","静海县"
"1405","浙江海洋学院海洋环保协会","122.199","29.9661","浙江","舟山市","定海区"
"1406","黑龙江大学青年志愿者协会","126.62","45.7143","黑龙江","哈尔滨市","南岗区"
"1407","山西师大文理学院绿色风信子根与芽环保协会","111.556","36.0896","山西","临汾市","尧都区"
"1411","运城幼儿师范高等专科学校向日葵义工社团","111.071","35.1034","山西","运城市","盐湖区"
"1420","黑龙江大学青年志愿者协会宣传部","126.62","45.7143","黑龙江","哈尔滨市","南岗区"
"1426","金陵科技学院环境保护协会","118.846","31.961","江苏","南京市","江宁区"
"1427","中国农业大学绿脉环保协会","116.364","40.0105","北京","北京市","海淀区"
"1430","温州市绿意青年志愿者服务中心","120.706","27.9279","浙江","温州市","瓯海区"
"1434","长春野鸟会","125.293","43.842","吉林","长春市","朝阳区"
"1435","秦皇岛市观(爱)鸟协会","119.777","39.985","河北","秦皇岛市","山海关区"
"1439","大连野鸟会","121.192","38.9025","辽宁","大连市","旅顺口区"
"1441","上海市大学生环保社团联盟","121.423","31.1675","上海","上海市","徐汇区"
"1442","上海政法学院绿联","121.18","31.1165","上海","上海市","青浦区"
"1443","上海中医大学环保社","121.603","31.2003","上海","上海市","浦东新区"
"1444","同济大学绿色校园协会","121.513","31.2883","上海","上海市","杨浦区"
"1450","榆树市野生动植物保护协会","126.54","44.8473","吉林","长春市","榆树市"
"1452","微明文化传播有限公司","121.498","31.2299","上海","上海市","黄浦区"
"1455","慈济慈善基金会（上海分会）","121.537","31.2179","上海","上海市","浦东新区"
"1456","世界自然基金会上海办公室","121.483","31.2778","上海","上海市","虹口区"
"1457","黄奕聪慈善基金会","121.41","31.2148","上海","上海市","长宁区"
"1500","中国农业大学农区环保协会","116.364","40.0105","北京","北京市","顺义区"
"1501","中国农业大学动物保护协会","116.364","40.0105","北京","北京市","海淀区"
"1502","中国农业大学绿舟环保协会","116.364","40.0105","北京","北京市","海淀区"
"1503","中国青年政治学院爬山虎协会","116.315","39.956","北京","北京市","海淀区"
"1504","中国人民大学青年志愿者环保部","116.322","39.9761","北京","北京市","海淀区"
"1505","中国人民大学环保志愿者服务队","116.322","39.9761","北京","北京市","海淀区"
"1506","中国石油大学环境保护协会","116.254","40.2268","北京","北京市","海淀区"
"1507","中国石油大学（北京）绿色协会","116.254","40.2268","北京","北京市","海淀区"
"1508","中国戏曲学院绿色通行环保公益社","116.339","39.87","北京","北京市","海淀区"
"1509","中国政法大学绿色家园","116.254","40.2288","北京","北京市","昌平区"
"1510","中国政法大学环保协会","116.254","40.2288","北京","北京市","海淀区"
"1511","中央财经大学方舟社","116.349","39.9639","北京","北京市","海淀区"
"1512","中央民族大学绿色希望","116.327","39.9566","北京","北京市","海淀区"
"1513","大学生绿色论坛","116.358","40.0107","北京","北京市","海淀区"
"1514","常州野鸟会","119.987","31.7883","江苏","常州市","天宁区"
"1527","杭州电子科技大学青协","120.349","30.3201","浙江","杭州市","江干区"
"1528","杭州电子科技大学环保协会","120.349","30.3201","浙江","杭州市","江干区"
"1529","宁波大学生命学院青协","121.644","29.9149","浙江","宁波市","江东区"
"1530","浙江农林大学大学生资源与环境协会","119.736","30.2621","浙江","杭州市","临安市"
"1531","浙江林学院旅游协会","119.736","30.2621","浙江","杭州市","临安市"
"1532","鹿城水心二小环保假日小队","120.658","28.0039","浙江","温州市","鹿城区"
"1533","龙泉市中等职业学校环保志愿者协会","119.135","28.0641","浙江","丽水市","龙泉市"
"1534","绿眼睛环境组织","120.43","27.5183","浙江","温州市","苍南县"
"1535","浙江林学院生态环境学社","119.736","30.2621","浙江","杭州市","临安市"
"1536","浙江商业职业技术学院绿仆环保协会","120.17","30.1805","浙江","杭州市","滨江区"
"1537","浙江万里学院浙江大学生绿色论坛","121.57","29.823","浙江","宁波市","鄞州区"
"1538","浙江万里学院旅游生态学会","121.57","29.823","浙江","宁波市","鄞州区"
"1539","浙江大学环保协会","120.093","30.3106","浙江","杭州市","西湖区"
"1540","浙江师范大学学生环境保护协会","119.653","29.1421","浙江","金华市","婺城区"
"1541","杭州育英职业技术学院环保协会","120.359","30.3118","浙江","杭州市","江干区"
"1542","杭州职业技术学院绿色环保协会","120.36","30.3267","浙江","杭州市","江干区"
"1543","浙江财经学院绿冉环保协会","120.401","30.3248","浙江","杭州市","江干区"
"1544","浙江大学城市学院绿光协会","120.162","30.3297","浙江","杭州市","拱墅区"
"1545","浙江外国语学院青年志愿者绿色环保分会","120.149","30.2841","浙江","杭州市","西湖区"
"1546","温州医学院环保协会","120.679","28.0136","浙江","温州市","鹿城区"
"1547","金华职业技术学院绿之韵环保协会","119.643","29.07","浙江","金华市","婺城区"
"1548","浙江工商大学环保协会","120.145","30.2913","浙江","杭州市","西湖区"
"1549","浙江树人大学人文学院绿苗根与芽环境教育中心","120.165","30.3242","浙江","杭州市","拱墅区"
"1550","浙江师范大学阳光同心社","119.653","29.1421","浙江","金华市","婺城区"
"1551","浙江农林大学园林设计协会","119.736","30.2621","浙江","杭州市","临安市"
"1552","中国美术学院青年志愿者协会","120.083","30.1601","浙江","杭州市","西湖区"
"1553","浙江农林大学建筑与规划协会","119.736","30.2621","浙江","杭州市","临安市"
"1554","浙江大学绿眼睛环境中心","120.093","30.3106","浙江","杭州市","西湖区"
"1555","开化县少先队环保小卫士大队","118.424","29.1423","浙江","衢州市","开化县"
"1556","鹿城水心小学环保假日小队","120.655","28.0039","浙江","温州市","鹿城区"
"1557","瑞安十中环保社","120.647","27.7904","浙江","温州市","瑞安市"
"1558","瑞安中学环保社","120.63","27.7959","浙江","温州市","瑞安市"
"1559","温州医学院春晖爱心社","120.679","28.0136","浙江","温州市","鹿城区"
"1560","浙江大学浙江根与芽项目组","120.093","30.3106","浙江","杭州市","西湖区"
"1561","绿色浙江技能协会绿色环保分会","120.188","30.2833","浙江","杭州市","下城区"
"1562","温州绿色志愿者协会","120.693","28.0109","浙江","温州市","鹿城区"
"1563","浙江大学感动·西部实践队","120.186","30.3142","浙江","杭州市","下城区"
"1564","宿州市北方中学团委青年志愿者环保组","116.987","33.678","安徽","宿州市","埇桥区"
"1565","北京天恒可持续发展研究","116.33","39.9704","北京","北京市","海淀区"
"1566","北京人与动物环保科普中心","116.428","39.9369","北京","北京市","东城区"
"1568","浙江科技学院沁园环保社","120.035","30.225","浙江","杭州市","西湖区"
"1569","温州大学橄榄枝公益协会","120.702","27.9207","浙江","温州市","瓯海区"
"1570","温州大学大学生青年志愿者服务中心","120.718","27.9317","浙江","温州市","瓯海区"
"1605","中国香根草网络","118.811","32.064","江苏","南京市","玄武区"
"1606","绿色北京","116.568","39.9111","北京","北京市","朝阳区"
"1611","ARB动物之友","116.33","40.1838","北京","北京市","昌平区"
"1612","中华环境保护基金会","116.439","39.8993","北京","北京市","崇文区"
"1617","能源与交通创新中心","116.467","39.9214","北京","北京市","朝阳区"
"1618","北京国仁绿色联盟","116.15","40.0889","北京","北京市","海淀区"
"1619","公众与环境研究中心","116.444","39.915","北京","北京市","朝阳区"
"1660","大庆石油学院青年志愿者协会","125.156","46.5981","黑龙江","大庆市","开发区"
"1661","大庆石油学院华瑞学院户外郊游协会","125.157","46.5965","黑龙江","大庆市","开发区"
"1662","哈尔滨工业大学环境保护协会","126.637","45.752","黑龙江","哈尔滨市","南岗区"
"1663","哈尔滨金融高等专科学校管理系绿藤环保协会","126.745","45.7298","黑龙江","哈尔滨市","香坊区"
"1664","哈尔滨商业大学(南校区)绿色志愿者协会","126.613","45.7448","黑龙江","哈尔滨市","道里区"
"1665","哈尔滨商业大学德强商务学院环保协会","126.497","45.8816","黑龙江","哈尔滨市","其他区县"
"1666","哈尔滨师范大学户外爱好者协会","126.566","45.8724","黑龙江","哈尔滨市","其他区县"
"1667","黑龙江八一农垦大学绿谷之星环保协会","125.176","46.5931","黑龙江","哈尔滨市","其他区县"
"1668","黑龙江东方学院志愿者协会","126.666","45.584","黑龙江","哈尔滨市","平房区"
"1669","黑龙江工程学院青年志愿者协会","126.692","45.7911","黑龙江","哈尔滨市","道外区"
"1670","黑龙江中医药绿色使者协会","126.655","45.7321","黑龙江","哈尔滨市","香坊区"
"1671","齐齐哈尔大学绿荫环保协会","123.936","47.357","黑龙江","齐齐哈尔市","建华区"
"1672","牡丹江医学院绿协","129.586","44.6092","黑龙江","牡丹江市","爱民区"
"1673","北大环发协会","116.333","39.9817","北京","北京市","海淀区"
"1674","北方工业大学环协","116.215","39.9356","北京","北京市","石景山区"
"1675","北大绿色生命协会","116.316","39.9977","北京","北京市","海淀区"
"1676","北大医学部绿风社","116.318","39.9986","北京","北京市","海淀区"
"1677","临县志愿者协会","111.005","37.9833","山西","吕梁市","临县"
"1678","北二外绿协","116.572","39.918","北京","北京市","海淀区"
"1679","北京服装学院绿社","116.436","39.9801","北京","北京市","朝阳区"
"1680","北京服装学院守望者","116.436","39.9801","北京","北京市","朝阳区"
"1681","北京工商大学Greenday","116.321","39.9305","北京","北京市","海淀区"
"1682","北京广播学院绿色动力环保志愿者协会","116.546","39.9189","北京","北京市","朝阳区"
"1683","北航绿翼","116.36","39.9899","北京","北京市","海淀区"
"1684","北京化工大学环保志愿者协会","116.261","40.2215","北京","北京市","昌平区"
"1685","北京建筑工程学院绿绚环保社","116.293","39.7504","北京","北京市","西城区"
"1686","北京交通大学“春萌”志愿者服务团","116.354","39.9582","北京","北京市","海淀区"
"1687","北科绿盾环协","116.364","39.9961","北京","北京市","海淀区"
"1688","北理绿萌","116.324","39.967","北京","北京市","海淀区"
"1689","北京联合大学特殊教育学院友谊环保社团","116.425","39.8738","北京","北京市","丰台区"
"1690","北京林业大学百奥生物协会","116.352","40.0066","北京","北京市","海淀区"
"1691","北京林业大学林海之光志愿者协会","116.352","40.0066","北京","北京市","海淀区"
"1692","北师大PRED学社","116.374","39.9672","北京","北京市","海淀区"
"1696","北师大生物学社","116.374","39.9672","北京","北京市","海淀区"
"1697","北京师范大学白鸽青协","116.374","39.9672","北京","北京市","海淀区"
"1698","北外青协绿色同盟","116.318","39.9615","北京","北京市","海淀区"
"1699","北京物资学院清溪环境","116.646","39.9341","北京","北京市","通州区"
"1700","北京印刷学院环保协会","116.646","39.9341","北京","北京市","大兴区"
"1701","北京印刷学院绿色空间","116.336","39.7499","北京","北京市","大兴区"
"1702","北京语言大学人文学院环保社团","116.336","39.7499","北京","北京市","海淀区"
"1703","北中医绿桥协会","116.336","39.7499","北京","北京市","朝阳区"
"1704","对外经贸大学环保协会","116.434","39.9864","北京","北京市","朝阳区"
"1705","对外经贸大学绿色协会","116.434","39.9864","北京","北京市","朝阳区"
"1706","国际关系学院常青藤环境爱护者协会","116.293","40.01","北京","北京市","海淀区"
"1707","海淀走读学院绿色宝贝","116.354","39.9932","北京","北京市","海淀区"
"1708","清华紫荆志愿者总队","116.328","40.0025","北京","北京市","海淀区"
"1709","清华大学动物保护协会","116.328","40.0025","北京","北京市","海淀区"
"1710","清华大学学生绿协","116.328","40.0025","北京","北京市","海淀区"
"1711","人民公安大学环保协会","116.344","39.9059","北京","北京市","西城区"
"1712","石油化工学院蓝天社","116.333","39.7539","北京","北京市","大兴区"
"1713","首都经贸大学绿色志愿者协会","116.482","39.9212","北京","北京市","朝阳区"
"1714","首都经贸大学绿色生态环保协会","116.482","39.9212","北京","北京市","朝阳区"
"1715","首都师范大学单翼天使","116.314","39.9365","北京","北京市","海淀区"
"1716","首都师范大学绿色之声环保社团","116.314","39.9365","北京","北京市","海淀区"
"1717","首钢工学院环保社","116.314","39.9365","北京","北京市","石景山区"
"1718","中传媒绿协","116.564","39.9187","北京","北京市","朝阳区"
"1719","中国地质大学蔚蓝环保","116.354","39.9972","北京","北京市","海淀区"
"1720","中国地质大学绿色京城","116.354","39.9972","北京","北京市","海淀区"
"1721","北京城市学院环保协会","116.354","39.9932","北京","北京市","海淀区"
"1743","清洁海岸义工团","119.203","34.5954","江苏","连云港市","新浦区"
"1747","盘锦市保护斑海豹志愿者协会","122.055","41.1955","辽宁","盘锦市","双台子区"
"1752","北仑志愿者协会","121.846","29.9139","浙江","宁波市","北仑区"
"1753","绿色少年工作室","116.339","39.7374","北京","北京市","大兴区"
"1754","牵手上海","121.413","31.11","上海","上海市","闵行区（浦江镇以外）"
"1755","秦皇岛市创业者协会","119.591","39.9599","河北","秦皇岛市","海港区"
"1757","天津滨海新区湿地保护志愿者协会","117.715","39.0098","天津","天津市","其他区县"
"1759","温岭青年志愿者协会","121.37","28.3723","浙江","台州市","温岭市"
"1760","小草志愿团","120.923","40.7271","辽宁","葫芦岛市","龙港区"
"1767","南京守望者联盟","118.882","32.0264","江苏","南京市","秦淮区"
"1775","亿利公益基金会","116.372","39.9124","北京","北京市","西城区"
"1782","杭州朴门团队","120.181","30.2713","浙江","杭州市","建德市"
"1785","清华大学美术学院协同创新生态设计中心","116.41","39.9086","北京","北京市","顺义区"
"1786","天津市滨海新区湿地保护志愿者协会","117.201","39.1433","天津","天津市","和平区"
"1788","北京自然向导科普传播中心","116.414","39.9079","北京","北京市","顺义区"
"1789","北京市丰台区绿派同行环境研究所","116.295","39.8647","北京","北京市","丰台区"
"1798","缪尔自然保育生态农业研习中心","121.483","31.2366","上海","上海市","黄浦区"
"1800","中央音乐学院环保社团 环保先锋队","116.366","39.9085","北京","北京市","西城区"
"1808","绿色唱响环保服务队","126.985","46.6457","黑龙江","绥化市","北林区"
"1809","中关村汉德环境观察研究所","116.364","40.0485","北京","北京市","海淀区"
"1810","绿爪子公益团体","116.378","39.9474","北京","北京市","西城区"
"1811","保护地友好体系","116.388","40.0097","北京","北京市","朝阳区"
"1812","内蒙古绿色先锋环境发展发展中心","110.223","41.2411","内蒙古","包头市","固阳县"
"1813","呼伦贝尔民萌草业碳汇与生态文化产业研究所","119.782","49.2068","内蒙古","呼伦贝尔市","海拉尔区"
"1814"," 绿色种子计划","121.504","31.2899","上海","上海市","虹口区"
"1815","龙南绿主妇小队","121.461","31.1615","上海","上海市","徐汇区"
"1816","上海青悦环保","121.367","31.113","上海","上海市","闵行区(浦江镇)"
"1817","自然野趣工作室","121.456","31.2188","上海","上海市","长宁区"
"1818","无痕生态工作室","121.441","31.1954","上海","上海市","徐汇区"
"1819","靖江赤子之心环保公益中心","120.294","32.0476","江苏","泰州市","靖江市"
"1820","绿色衢州环保志愿者团队","118.964","28.9869","浙江","衢州市","衢江区"
"1837","草原之友","111.724","40.8224","内蒙古","呼和浩特市","赛罕区"
"1839","凌云绿主妇","121.423","31.1419","上海","上海市","徐汇区"
"1841","上海长三角人类生态科技发展中心","121.442","31.1758","上海","上海市","徐汇区"
"1228","安庆师范大学大学生绿苑环保协会","117.055","30.5201","安徽","安庆市","迎江区"
"332","皖西学院环协 ","116.49","31.7672","安徽","六安市","裕安区"
"329","绿闽青年交流服务中心 ","119.211","26.073","福建","福州市","闽侯县"
"65","福建绿家园","119.317","26.1005","福建","福州市","鼓楼区"
"1803","福建省绿色科技文化促进会","119.326","26.045","福建","福州市","仓山区"
"304","福建榕树坊 ","119.347","26.0819","福建","福州市","晋安区"
"747","莆田学院环境科学协会","119.017","25.4494","福建","莆田市","城厢区"
"1807","石狮市祥芝美丽海岸志愿者协会","118.772","24.7742","福建","泉州市","石狮市"
"743","黎明职业大学环保协会","118.634","24.8854","福建","泉州市","丰泽区"
"708","福建师范大学闽南科技学院环境保护协会","118.488","25.0416","福建","泉州市","南安市"
"22","中国红树林保育联盟","118.084","24.4615","福建","厦门市","思明区"
"1572","绿水守护者","118.15","24.5205","福建","厦门市","湖里区"
"715","华侨大学环保协会","118.092","24.6089","福建","厦门市","集美区"
"299","鳄鱼屿自然体验中心 ","118.237","24.6407","福建","厦门市","翔安区"
"755","闽南师范大学绿缘环保协会","117.652","24.5134","福建","漳州市","芗城区"
"753","厦门大学嘉庚学院环境保护协会","118.055","24.3731","福建","漳州市","龙海市"
"1289","武夷森林","117.69","27.7494","福建","南平市","武夷山市"
"273","福鼎绿眼睛环保志愿者协会","120.223","27.338","福建","宁德市","福鼎市"
"1421","宁德师范学院绿点环保协会","119.599","26.6647","福建","宁德市","蕉城区"
"1801","福安市环保协会","119.654","27.0945","福建","宁德市","福安市"
"1749","宁德市海洋环境保护志愿者协会","120.028","26.8952","福建","宁德市","霞浦县"
"1609","屏南绿色之家","118.987","26.9014","福建","宁德市","屏南县"
"744","龙岩学院绿卫环保协会","117.03","25.0363","福建","龙岩市","新罗区"
"394","江西师范大学绿色服务团","116.03","28.6878","江西","南昌市","南昌县"
"396","江西新亚职业技术学院环保协会","115.894","28.6896","江西","南昌市","湾里区"
"437","南昌师范高等专科学校青山湖环保社","115.782","28.6702","江西","南昌市","新建县"
"449","江财绿派社","115.861","28.7511","江西","南昌市","东湖区"
"397","江西信息学院青协","115.917","28.5932","江西","南昌市","青云谱区"
"436","南昌理工学院绿之家协会","115.863","28.7882","江西","南昌市","青山湖区"
"390","江西农业大学环境保护与爱护动物协会","115.839","28.7682","江西","南昌市","高新技术开发区"
"417","南昌大学绿环","115.81","28.6613","江西","南昌市","红谷滩新区"
"220","江财绿派","115.861","28.7488","江西","南昌市","昌北经济技术开发区"
"413","九江职业大学环境保护协会","115.969","29.7079","江西","九江市","浔阳区"
"411","九江学院方舟生态协会","116.018","29.6846","江西","九江市","庐山区"
"395","江西陶瓷工艺美术职业技术学院环保协会","117.25","29.3002","江西","景德镇市","珠山区"
"406","景德镇高等专科学校阳光生物学社","117.187","29.2855","江西","景德镇市","昌江区"
"448","鹰潭职业技术学院青年志愿者社团","117.058","28.2232","江西","鹰潭市","月湖区"
"441","新余高等专科学校爱卫会","114.918","27.828","江西","新余市","渝水区"
"404","井冈山学院社团联合会环境保护协会","114.964","27.1156","江西","吉安市","吉州区"
"403","井冈山大学社联环境保护协会","115.038","27.1161","江西","吉安市","青原区"
"1822","江西快乐屋子环保团队","114.018","26.2261","江西","吉安市","遂川县"
"353","赣南师院生态与环境协会","114.938","25.8571","江西","赣州市","章贡区"
"350","东华理工学院环保协会","116.327","27.9409","江西","抚州市","临川区"
"440","上饶师范学院生态与环境协会","117.979","28.4267","江西","上饶市","信州区"
"444","宜春学院大学生环保休闲运动协会","114.364","27.7978","江西","宜春市","袁州区"
"1295","上高青年志愿者协会","114.932","28.2394","江西","宜春市","上高县"
"950","济南大学格润环协","116.98","36.6195","山东","济南市","市中区"
"154","山东大学清泉环保协会","117.067","36.6778","山东","济南市","历下区"
"35","绿行齐鲁","116.991","36.6704","山东","济南市","槐荫区"
"948","山东省商业职业技术学院青协","117.276","36.6414","山东","济南市","历城区"
"1390","山东女子学院绿之源社团","116.83","36.5587","山东","济南市","长清区"
"949","济南保护母亲河小组","117.031","36.6807","山东","济南市","高新区"
"1758","潍坊市鸢都义工公益服务中心","119.183","36.7192","山东","潍坊市","坊子区"
